County Name,County Code,Health Topic Number,Health Topic,Indicator ID,Indicator Name,Date Year,Trend Data County Value,Three Year Average County Value
Niagara,29,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2016,193.1,202.5
Niagara,29,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2017,231.7,203.8
Niagara,29,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2018,190.5,221.6
Niagara,29,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2019,243.7,226.0
Oneida,30,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2012,185.4,171.3
Oneida,30,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2013,148.6,158.8
Oneida,30,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2014,143.7,147.6
Oneida,30,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2015,151.8,164.2
Oneida,30,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2016,198.4,181.3
Oneida,30,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2017,195.3,199.5
Oneida,30,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2018,208.2,206.0
Oneida,30,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2019,217.3,206.0
Onondaga,31,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2012,189.4,184.7
Onondaga,31,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2013,148.4,169.1
Onondaga,31,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2014,170.7,167.8
Onondaga,31,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2015,187.6,183.4
Onondaga,31,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2016,194.4,189.9
Onondaga,31,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2017,196.2,210.6
Onondaga,31,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2018,245.6,222.7
Onondaga,31,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2019,229.9,220.4
Ontario,32,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2012,112.6,164.1
Ontario,32,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2013,181.2,148.0
Ontario,32,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2014,147.3,154.6
Ontario,32,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2015,138.1,154.6
Ontario,32,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2016,185.0,187.1
Ontario,32,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2017,238.4,242.5
Ontario,32,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2018,302.9,269.7
Ontario,32,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2019,273.3,278.1
Orange,33,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2012,127.7,124.0
Orange,33,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2013,124.8,123.1
Orange,33,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2014,121.6,122.1
Orange,33,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2015,122.1,116.9
Orange,33,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2016,109.4,123.5
Orange,33,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2017,142.8,126.9
Orange,33,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2018,131.0,139.7
Orange,33,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2019,149.9,134.8
Orleans,34,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2012,147.0,153.7
Orleans,34,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2013,124.0,123.9
Orleans,34,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2014,124.8,128.1
Orleans,34,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2015,136.0,138.7
Orleans,34,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2016,155.3,165.9
Orleans,34,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2017,211.4,173.1
Orleans,34,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2018,157.3,189.0
Orleans,34,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2019,203.3,173.6
Oswego,35,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2012,131.5,143.9
Oswego,35,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2013,112.1,119.7
Oswego,35,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2014,119.1,131.4
Oswego,35,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2015,163.5,139.4
Oswego,35,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2016,135.8,163.7
Oswego,35,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2017,195.4,161.8
Oswego,35,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2018,159.7,171.4
Oswego,35,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2019,160.6,165.1
Otsego,36,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2012,93.2,117.7
Otsego,36,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2013,123.7,107.0
Otsego,36,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2014,108.1,115.8
Otsego,36,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2015,115.8,118.9
Otsego,36,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2016,137.0,127.8
Otsego,36,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2017,130.8,142.0
Otsego,36,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2018,158.6,154.3
Otsego,36,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2019,173.9,147.3
Putnam,37,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2012,193.4,169.7
Putnam,37,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2013,160.9,162.0
Putnam,37,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2014,134.7,146.5
Putnam,37,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2015,151.5,136.3
Putnam,37,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2016,121.6,139.5
Putnam,37,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2017,147.8,139.1
Putnam,37,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2018,162.1,156.1
Putnam,37,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2019,158.6,166.4
Rensselaer,38,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2012,147.1,133.4
Rensselaer,38,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2013,108.8,123.8
Rensselaer,38,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2014,119.1,124.9
Rensselaer,38,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2015,150.2,138.3
Rensselaer,38,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2016,146.3,150.2
Rensselaer,38,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2017,153.9,147.5
Rensselaer,38,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2018,144.6,159.3
Rensselaer,38,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2019,183.3,163.1
Rockland,39,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2012,165.6,177.9
Rockland,39,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2013,160.4,157.2
Rockland,39,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2014,151.0,148.5
Rockland,39,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2015,140.4,144.5
Rockland,39,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2016,151.4,150.2
Rockland,39,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2017,164.6,151.0
Rockland,39,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2018,139.6,159.2
Rockland,39,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2019,179.2,153.5
St. Lawrence,40,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2012,145.0,180.6
St. Lawrence,40,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2013,196.0,164.4
St. Lawrence,40,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2014,154.4,163.8
St. Lawrence,40,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2015,141.9,157.3
St. Lawrence,40,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2016,175.5,144.4
St. Lawrence,40,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2017,117.0,159.1
St. Lawrence,40,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2018,184.0,157.9
St. Lawrence,40,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2019,176.5,176.8
Saratoga,41,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2012,117.6,136.3
Saratoga,41,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2013,153.5,140.0
Saratoga,41,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2014,150.5,153.5
Saratoga,41,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2015,162.8,157.6
Saratoga,41,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2016,164.6,160.8
Saratoga,41,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2017,159.4,178.0
Saratoga,41,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2018,210.0,179.6
Saratoga,41,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2019,169.4,182.6
Schenectady,42,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2012,90.3,101.4
Schenectady,42,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2013,103.4,94.8
Schenectady,42,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2014,95.2,110.5
Schenectady,42,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2015,136.7,123.6
Schenectady,42,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2016,143.5,134.9
Schenectady,42,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2017,129.9,151.5
Schenectady,42,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2018,183.6,159.1
Schenectady,42,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2019,163.7,173.9
Schoharie,43,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2012,100.1,108.1
Schoharie,43,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2014,119.7,105.5
Schoharie,43,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2015,120.9,135.2
Schoharie,43,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2016,165.7,142.3
Schoharie,43,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2017,140.6,178.8
Schoharie,43,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2018,224.2,194.5
Schoharie,43,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2019,218.9,197.0
Schuyler,44,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2014,188.4,146.1
Schuyler,44,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2018,214.2,195.1
Schuyler,44,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2019,237.0,233.5
Seneca,45,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2012,102.7,116.9
Seneca,45,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2013,146.2,136.1
Seneca,45,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2014,202.3,161.7
Seneca,45,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2015,137.3,173.5
Seneca,45,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2016,181.5,143.4
Seneca,45,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2017,111.5,164.7
Seneca,45,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2018,200.4,172.7
Seneca,45,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2019,211.8,199.0
Steuben,46,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2012,144.5,139.2
Steuben,46,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2013,148.4,150.3
Steuben,46,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2014,167.8,154.2
Steuben,46,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2015,146.4,154.5
Steuben,46,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2016,151.0,157.5
Steuben,46,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2017,179.2,169.2
Steuben,46,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2018,182.1,181.5
Steuben,46,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2019,187.5,174.9
Suffolk,47,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2012,141.7,148.2
Suffolk,47,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2013,145.0,141.0
Suffolk,47,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2014,140.1,144.7
Suffolk,47,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2015,150.4,150.7
Suffolk,47,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2016,165.0,164.2
Suffolk,47,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2017,180.9,171.9
Suffolk,47,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2018,177.9,184.6
Suffolk,47,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2019,200.3,185.3
Sullivan,48,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2012,132.0,126.1
Sullivan,48,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2013,124.3,116.4
Sullivan,48,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2014,95.2,106.4
Sullivan,48,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2015,99.0,108.5
Sullivan,48,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2016,135.3,118.7
Sullivan,48,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2017,119.6,125.4
Sullivan,48,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2018,126.4,135.3
Sullivan,48,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2019,162.5,142.5
Tioga,49,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2012,172.1,176.9
Tioga,49,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2013,140.5,144.6
Tioga,49,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2014,121.4,130.8
Tioga,49,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2015,134.8,140.5
Tioga,49,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2016,169.8,148.4
Tioga,49,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2017,145.0,178.5
Tioga,49,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2018,228.2,185.6
Tioga,49,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2019,191.9,185.1
Tompkins,50,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2012,70.9,98.7
Tompkins,50,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2013,81.9,80.0
Tompkins,50,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2014,91.6,83.0
Tompkins,50,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2015,76.9,81.2
Tompkins,50,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2016,79.0,85.6
Tompkins,50,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2017,106.9,121.6
Tompkins,50,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2018,178.8,147.7
Tompkins,50,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2019,159.6,163.9
Ulster,51,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2012,145.8,142.0
Ulster,51,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2013,124.6,134.3
Ulster,51,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2014,133.6,134.2
Ulster,51,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2015,144.8,135.1
Ulster,51,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2016,131.8,135.9
Ulster,51,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2017,133.1,138.8
Ulster,51,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2018,155.7,154.0
Ulster,51,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2019,179.9,162.9
Warren,52,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2012,187.3,203.9
Warren,52,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2013,197.6,177.6
Warren,52,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2014,151.0,162.6
Warren,52,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2015,142.7,151.7
Warren,52,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2016,168.2,181.7
Warren,52,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2017,240.7,212.5
Warren,52,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2018,231.2,241.2
Warren,52,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2019,251.7,240.9
Washington,53,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2012,107.4,131.7
Washington,53,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2013,120.0,118.1
Washington,53,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2014,133.1,132.8
Washington,53,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2015,152.1,134.7
Washington,53,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2016,125.0,138.5
Washington,53,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2017,141.3,145.5
Washington,53,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2018,170.2,168.1
Washington,53,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2019,196.3,160.5
Wayne,54,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2012,143.1,199.7
Wayne,54,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2013,189.9,170.9
Wayne,54,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2014,180.5,178.9
Wayne,54,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2015,166.1,182.7
Wayne,54,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2016,202.4,186.0
Wayne,54,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2017,189.6,188.8
Wayne,54,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2018,176.7,200.5
Wayne,54,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2019,237.7,204.2
Westchester,55,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2012,151.6,157.9
Westchester,55,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2013,154.4,152.5
Westchester,55,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2014,157.8,158.1
Westchester,55,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2015,165.2,157.8
Westchester,55,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2016,156.5,164.0
Westchester,55,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2017,178.2,167.7
Westchester,55,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2018,176.1,176.9
Westchester,55,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2019,184.0,170.6
Wyoming,56,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2012,154.2,168.5
Wyoming,56,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2013,133.3,149.5
Wyoming,56,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2014,160.9,163.7
Wyoming,56,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2015,197.6,165.1
Wyoming,56,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2016,150.4,177.4
Wyoming,56,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2017,188.4,171.2
Wyoming,56,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2018,189.1,203.1
Wyoming,56,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2019,259.9,207.4
Yates,57,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2014,155.3,144.7
Yates,57,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2015,164.2,174.9
Yates,57,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2016,213.9,189.2
Yates,57,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2017,205.4,214.0
Yates,57,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2018,222.9,222.6
Yates,57,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2019,239.7,256.5
Bronx,58,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2012,141.8,144.4
Bronx,58,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2013,134.6,133.5
Bronx,58,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2014,126.2,132.4
Bronx,58,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2015,138.0,128.5
Bronx,58,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2016,126.8,134.3
Bronx,58,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2017,144.8,138.7
Bronx,58,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2018,147.7,146.9
Bronx,58,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2019,151.6,141.2
Kings,59,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2012,126.6,133.6
Kings,59,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2013,126.8,121.5
Kings,59,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2014,114.2,119.2
Kings,59,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2015,119.2,117.0
Kings,59,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2016,123.4,125.5
Kings,59,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2017,138.4,131.7
Kings,59,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2018,135.4,138.1
Kings,59,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2019,144.0,135.2
New York,60,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2012,136.6,141.6
New York,60,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2013,138.5,133.6
New York,60,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2014,127.5,131.4
New York,60,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2015,131.8,132.1
New York,60,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2016,143.7,137.7
New York,60,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2017,142.3,144.4
New York,60,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2018,151.3,151.8
New York,60,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2019,166.4,151.4
Queens,61,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2012,130.6,138.3
Queens,61,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2013,134.2,128.7
Queens,61,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2014,124.3,126.1
Queens,61,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2015,122.1,124.6
Queens,61,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2016,134.9,128.2
Queens,61,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2017,131.6,134.0
Queens,61,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2018,139.2,139.7
Queens,61,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2019,152.4,137.6
Richmond,62,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2012,145.8,143.4
Richmond,62,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2013,138.2,140.3
Richmond,62,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2014,141.2,137.7
Richmond,62,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2015,137.8,141.8
Richmond,62,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2016,152.1,142.8
Richmond,62,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2017,140.9,144.7
Richmond,62,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2018,141.1,152.2
Richmond,62,1,Cancer Indicators,g16,"Prostate cancer incidence rate per 100,000",2019,177.7,153.3
Albany,1,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2012,121.8,122.5
Albany,1,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2013,109.3,118.0
Albany,1,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2014,124.0,117.7
Albany,1,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2015,123.3,120.0
Albany,1,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2016,115.3,118.9
Albany,1,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2017,120.9,126.2
Albany,1,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2018,142.3,135.5
Albany,1,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2019,143.7,138.6
Allegany,2,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2012,123.4,114.1
Allegany,2,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2013,111.1,116.5
Allegany,2,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2014,124.2,122.2
